Gene	GSM410666	GSM410667	GSM410668	GSM410669	GSM410670	GSM410671	GSM410672	GSM410673	GSM410674	GSM410675	GSM410676	GSM410677
"5906"	5.745951926	6.382555709	5.799974977	5.385275562	5.061377274	5.077012907	10.92045294	10.62100111	10.32219896	10.66820895	10.84836286	10.64358434
"399694"	4.179303927	4.453133258	4.238872106	4.209411312	4.394612221	4.252963866	6.802566162	6.256210338	6.718534113	6.311732695	6.653509606	6.915923566
"80310"	6.12576181	5.640157197	6.02681105	6.101988927	5.969743017	5.604159644	7.427834269	7.511994963	7.738472997	7.398364381	7.441635401	7.70343098
"5228"	8.547303403	8.388128833	8.348499722	8.56704104	8.630238197	8.66594073	10.03375276	10.07313748	10.18426634	10.15795297	10.25736976	10.1691939
"5154"	8.885908034	8.843120931	8.743859241	9.044827136	8.965499478	8.915627562	10.50580824	10.64070622	10.58549605	10.30546295	10.4580664	10.52141146
"3690"	7.075145319	6.90144006	6.521696402	7.131834205	7.014555344	7.124478673	8.301063196	8.18397428	8.223399756	8.4026724	8.233451332	8.393587246
"3918"	7.409473087	7.097153834	7.090319853	7.272546892	7.002727588	6.853145983	8.441230241	8.406232835	8.784933401	8.212454011	8.112844179	8.465953089
"5155"	9.283096821	9.46061681	9.426943306	9.319523152	9.086336178	9.006304517	10.32776435	10.3980735	10.428996	10.37671121	10.42984844	10.43096235
"1956"	8.420757053	7.52184529	7.788376651	8.649437804	8.349113072	8.595680564	9.183827368	9.285309961	9.557745174	9.651534112	9.143923938	9.195126637
"330"	5.261069219	5.497589963	5.530057834	5.339838954	5.50324918	5.471697201	6.628726381	6.02263422	7.054593027	6.477789758	6.058359408	6.62186042
"5604"	10.82431928	10.82842548	10.85509842	10.9933745	10.98637798	10.89620715	11.83712151	11.82280171	11.93835576	11.92531761	11.96746849	11.85361963
"5295"	7.316684229	7.460442975	7.413647382	7.069969039	7.137108608	7.519667472	8.313655467	8.02246073	8.285905405	8.439699654	8.275297069	8.336336908
